timestamp,system.io.util,system.swap.so,system.io.r_await,system.io.r_s,system.net.packets_out.error,system.fs.inodes.free,system.swap.total,system.swap.si,system.net.tcp.in_segs,system.load.1,system.swap.free,system.net.udp.out_datagrams,system.net.udp.snd_buf_errors,system.io.rkb_s,system.io.w_s,system.fs.inodes.total,system.mem.used,system.os.nofile.current,system.fs.inodes.in_use,system.load.5,system.process.zombie.num,system.cpu.user,system.io.svctm,system.tcp.retrans_pct,system.swap.used,system.disk.pct_usage,system.net.udp.in_errors,system.net.tcp.out_segs,system.io.avg_q_sz,system.net.udp.in_datagrams,system.io.w_await,system.os.nofile.max,system.udp.connect.num,system.disk.used,system.net.udp.rcv_buf_errors,system.mem.real.used,system.mem.pct_usage,system.swap.used_pct,system.fs.inodes.used,system.os.nofile.used_pct,system.load.15,system.mem.total,system.net.packets_in.count,system.disk.free,system.mem.real.pct_useage,system.disk.total,system.cpu.iowait,system.cpu.system,system.io.await,system.disk.readonly,system.net.packets_in.error,system.net.packets_out.count,system.mem.usable,system.cpu.pct_usage,system.net.tcp.retrans_segs
1648786020,1.4,0.0,0.0,0.0,0.0,7400615936.0,0.0,0.0,502.14,1.08,0.0,127.46,0.0,0.0,64.5,7403019117.71,6792.0,12896.0,1.01,1.06,762.0,5.19,0.11,0.01,0.0,29.3,0.0,8738.24,0.06,989.24,0.69,6553600.0,10.0,7106086034.29,0.0,-1.0,21.15,0.0,2402947.43,0.197,1.06,32117.0,94.59,2227935085.71,17.62,9352136996.57,3.66,3.73,0.69,0.0,0.0,108.07,-1.0,12.57,0.03
1648769640,4.65,0.0,0.0,0.0,0.0,4422359040.0,0.0,0.0,220.47,8.68,0.0,49.73,0.0,0.0,54.0,4423987200.0,6823.0,12704.0,1.17,7.43,744.0,6.14,0.43,0.01,0.0,21.12,0.0,311.9,0.25,436.07,2.52,6553600.0,10.0,4147278165.33,0.0,-1.0,21.24,0.0,1628553.17,0.194,6.79,32117.0,40.03,1544975701.33,17.72,5713389226.67,0.06,2.48,2.52,0.0,0.0,55.05,-1.0,8.68,0.02
1648753260,48.9,0.0,10.06,446.0,0.0,7580741046.86,0.0,0.0,400.78,7.12,0.0,51.03,0.0,125244.0,33.0,7583138377.14,7154.0,12896.0,1.01,9.02,722.0,12.68,0.51,0.01,0.0,29.57,0.0,6070.28,8.87,1166.5,2.03,6553600.0,15.0,7063509869.71,0.0,6017.0,22.27,0.0,2397258.86,0.197,10.57,32117.0,112.58,2270511689.14,18.73,9352136996.57,19.03,4.27,9.51,0.0,0.0,119.57,24963.0,35.98,0.02
1648827000,49.8,0.0,12.44,300.0,0.0,7204985124.57,0.0,0.0,226.05,3.83,0.0,51.42,0.0,124510.0,130.0,7207390061.71,6919.0,12768.0,1.01,4.04,847.0,3.52,0.58,0.01,0.0,29.55,0.0,388.02,7.39,629.67,0.57,6553600.0,12.0,7155536457.14,0.0,-1.0,21.54,0.0,2405170.86,0.195,4.25,32117.0,80.05,2178484955.43,18.07,9352136996.57,15.41,3.53,8.85,0.0,0.0,70.6,-1.0,22.46,0.0
1648810620,49.95,0.0,8.31,294.5,0.0,4297076053.33,0.0,0.0,267.18,2.77,0.0,160.2,0.0,124160.0,0.0,4298708309.33,7586.0,12832.0,1.17,2.97,819.0,4.05,0.85,0.01,0.0,21.08,0.0,448.1,4.74,1121.26,0.0,6553600.0,11.0,4177758208.0,0.0,-1.0,23.62,0.0,1632295.5,0.196,2.76,32117.0,103.39,1514495658.67,20.11,5713389226.67,10.71,4.18,8.31,0.0,0.0,120.17,-1.0,18.94,0.02
1648794240,0.0,0.0,0.0,0.0,0.0,4321581738.67,0.0,0.0,279.43,1.63,0.0,133.41,0.0,0.0,0.0,4323213994.67,6979.0,12640.0,1.17,1.36,774.0,3.92,0.0,0.01,0.0,20.96,0.0,439.61,0.0,954.87,0.0,6553600.0,11.0,4171024725.33,0.0,-1.0,21.73,0.0,1631881.5,0.193,1.3,32117.0,87.81,1521229482.67,18.22,5713389226.67,0.02,2.97,0.0,0.0,0.0,104.75,-1.0,6.9,0.02
1648777860,0.0,0.0,0.0,0.0,0.0,4351744682.67,0.0,0.0,231.67,0.58,0.0,76.59,0.0,0.0,0.0,4353374208.0,6797.0,12704.0,1.17,0.65,761.0,3.44,0.0,0.01,0.0,20.99,0.0,345.79,0.0,611.51,0.0,6553600.0,10.0,4163816789.33,0.0,5658.0,21.16,0.0,1629696.17,0.194,0.65,32117.0,56.17,1528437248.0,17.62,5713389226.67,0.36,2.72,0.0,0.0,0.0,71.65,25319.0,6.52,0.0
1648761480,49.45,0.0,12.36,372.5,0.0,4428778154.67,0.0,0.0,236.73,13.9,0.0,50.12,0.0,124528.0,33.0,4430406314.67,7084.0,12768.0,1.17,16.12,736.0,6.22,0.61,0.01,0.0,21.07,0.0,325.63,9.15,431.92,2.35,6553600.0,13.0,4145390592.0,0.0,-1.0,22.06,0.0,1628375.5,0.195,14.7,32117.0,40.44,1546863445.33,18.5,5713389226.67,19.9,3.74,11.55,0.0,0.0,55.4,-1.0,29.87,0.0
1648745100,49.55,0.0,12.38,342.5,0.0,7587415186.29,0.0,0.0,221.8,4.45,0.0,51.97,0.0,124220.0,0.0,7589811931.43,7036.0,12896.0,1.01,5.26,741.0,8.18,0.73,0.01,0.0,28.35,0.0,379.05,8.31,631.85,0.0,6553600.0,10.0,7054647881.14,0.0,-1.0,21.91,0.0,2396937.14,0.197,6.0,32117.0,79.61,2279373385.14,18.32,9352136996.57,20.12,5.53,12.38,0.0,0.0,70.51,-1.0,33.84,0.0
1648818840,50.05,0.0,12.55,297.5,0.0,7171964342.86,0.0,0.0,249.76,4.22,0.0,108.71,0.0,124164.0,0.0,7174368694.86,6868.0,12832.0,1.01,4.92,835.0,4.44,0.84,0.01,0.0,29.59,0.0,425.68,7.32,987.71,0.0,6553600.0,10.0,7163879424.0,0.0,-1.0,21.38,0.0,2404482.29,0.196,5.26,32117.0,110.57,2170142281.14,17.88,9352136996.57,16.64,4.13,12.55,0.0,0.0,102.47,-1.0,25.22,0.02
1648802460,0.0,0.0,0.0,0.0,0.0,4312372906.67,0.0,0.0,261.03,0.4,0.0,138.67,0.0,0.0,0.0,4314005162.67,7016.0,12736.0,1.17,0.86,800.0,4.45,0.0,0.01,0.0,20.97,0.0,432.39,0.0,998.39,0.0,6553600.0,10.0,4173337258.67,0.0,5885.0,21.85,0.0,1632072.17,0.194,1.14,32117.0,92.38,1518916437.33,18.33,5713389226.67,0.19,3.22,0.0,0.0,0.0,108.97,25101.0,7.86,0.0
1648786080,0.0,0.0,0.0,0.0,0.0,4332602026.67,0.0,0.0,348.07,1.44,0.0,145.83,0.0,0.0,0.0,4334233600.0,6730.0,12704.0,1.17,1.17,762.0,4.39,0.0,0.01,0.0,20.97,0.0,2879.22,0.0,1090.17,0.0,6553600.0,10.0,4168362666.67,0.0,-1.0,20.95,0.0,1631615.33,0.194,1.1,32117.0,98.04,1523891200.0,17.45,5713389226.67,1.65,3.5,0.0,0.0,0.0,113.95,-1.0,9.54,0.02
1648769700,0.0,0.0,0.0,0.0,0.0,4422255616.0,0.0,0.0,212.67,4.75,0.0,46.49,0.0,0.0,0.0,4423884117.33,6817.0,12608.0,1.17,6.67,744.0,6.46,0.0,0.01,0.0,21.18,0.0,298.75,0.0,407.39,0.0,6553600.0,10.0,4147652949.33,0.0,-1.0,21.23,0.0,1628563.83,0.192,6.58,32117.0,38.89,1544600917.33,17.71,5713389226.67,0.25,3.02,0.0,0.0,0.0,53.48,-1.0,9.73,0.02
1648753320,49.1,0.0,11.55,380.5,0.0,7579748644.57,0.0,0.0,400.69,6.13,0.0,50.62,0.0,124324.0,0.0,7582145389.71,7290.0,12896.0,1.01,8.41,722.0,12.83,0.64,0.01,0.0,29.63,0.0,6657.71,8.6,1045.59,0.0,6553600.0,11.0,7064129536.0,0.0,-1.0,22.7,0.0,2397278.29,0.197,10.27,32117.0,103.53,2269892315.43,19.16,9352136996.57,19.54,4.59,11.55,0.0,0.0,111.69,-1.0,36.96,0.02
1648827060,49.8,0.0,12.64,295.0,0.0,7205129069.71,0.0,0.0,219.87,3.69,0.0,37.16,0.0,123912.0,7.5,7207534006.86,6911.0,12896.0,1.01,3.98,847.0,4.02,0.82,0.01,0.0,29.55,0.08,365.51,7.32,536.89,1.0,6553600.0,11.0,7155504859.43,0.0,5794.0,21.52,0.0,2405166.86,0.197,4.21,32117.0,71.86,2178516260.57,18.04,9352136996.57,15.06,3.46,12.35,0.0,0.0,62.62,25206.0,22.54,0.51
1648810680,49.95,0.0,8.52,298.5,0.0,4296815957.33,0.0,0.0,269.72,2.71,0.0,163.95,0.0,124664.0,0.0,4298448554.67,7584.0,12800.0,1.17,2.92,819.0,5.1,0.83,0.01,0.0,21.08,0.0,453.95,4.94,1148.02,0.0,6553600.0,11.0,4177828522.67,0.0,-1.0,23.61,0.0,1632316.5,0.195,2.75,32117.0,103.03,1514425344.0,20.1,5713389226.67,9.93,5.67,8.52,0.0,0.0,120.46,-1.0,20.7,0.0
1648794300,1.3,0.0,0.0,0.0,0.0,4321702229.33,0.0,0.0,282.44,0.98,0.0,134.86,0.0,0.0,54.5,4323334485.33,6981.0,12768.0,1.17,1.24,774.0,3.83,0.12,0.01,0.0,20.96,0.0,442.93,0.05,956.46,0.75,6553600.0,10.0,4170998784.0,0.0,-1.0,21.74,0.0,1631877.17,0.195,1.26,32117.0,86.79,1521255424.0,18.23,5713389226.67,1.12,3.01,0.75,0.0,0.0,103.38,-1.0,7.95,0.0
1648777920,0.0,0.0,0.0,0.0,0.0,4351716010.67,0.0,0.0,233.17,0.51,0.0,83.12,0.0,0.0,0.0,4353345536.0,6800.0,12832.0,1.17,0.62,761.0,4.01,0.0,0.01,0.0,20.99,0.0,348.28,0.0,657.28,0.0,6553600.0,10.0,4163827712.0,0.0,-1.0,21.17,0.0,1629716.67,0.196,0.64,32117.0,60.61,1528426325.33,17.62,5713389226.67,1.46,4.15,0.0,0.0,0.0,75.57,-1.0,9.61,0.0
1648761540,49.1,0.0,12.73,344.5,0.0,4428710912.0,0.0,0.0,267.49,7.72,0.0,50.81,0.0,124020.0,18.5,4430339072.0,7079.0,12768.0,1.17,13.94,736.0,6.95,0.68,0.01,0.0,21.14,0.0,361.68,8.73,435.2,4.04,6553600.0,14.0,4145830570.67,0.0,-1.0,22.04,0.0,1628384.5,0.195,14.04,32117.0,41.7,1546423296.0,18.49,5713389226.67,18.95,3.89,12.28,0.0,0.0,56.64,-1.0,29.8,0.02
1648745160,49.85,0.0,11.5,406.5,0.0,7587312786.29,0.0,0.0,216.92,10.9,0.0,44.93,0.0,124834.0,0.0,7589710116.57,7037.0,12896.0,1.01,6.78,741.0,8.1,0.62,0.01,0.0,28.35,0.0,360.64,9.15,608.64,0.0,6553600.0,10.0,7054672457.14,0.0,5888.0,21.91,0.0,2396946.86,0.197,6.47,32117.0,78.55,2279349394.29,18.33,9352136996.57,18.96,5.59,11.5,0.0,0.0,69.29,25080.0,32.64,0.0
1648818900,50.2,0.0,12.33,296.5,0.0,7171236425.14,0.0,0.0,251.62,4.06,0.0,106.18,0.0,124432.0,0.0,7173640777.14,6863.0,12800.0,1.01,4.74,835.0,3.9,0.85,0.01,0.0,29.59,0.0,465.18,7.17,979.68,0.0,6553600.0,10.0,7164062573.71,0.0,-1.0,21.37,0.0,2404493.14,0.195,5.18,32117.0,110.78,2169958692.57,17.87,9352136996.57,18.22,3.88,12.33,0.0,0.0,103.22,-1.0,26.0,0.0
1648802520,0.45,0.0,0.0,0.0,0.0,4312308736.0,0.0,0.0,298.77,1.52,0.0,134.95,0.0,0.0,32.5,4313940992.0,7025.0,12768.0,1.17,1.14,800.0,14.53,0.07,0.01,0.0,20.97,0.0,456.17,0.0,971.42,0.41,6553600.0,11.0,4173358080.0,0.0,-1.0,21.87,0.0,1632068.5,0.195,1.22,32117.0,87.97,1518896298.67,18.37,5713389226.67,0.55,3.61,0.41,0.0,0.0,104.54,-1.0,18.69,0.03
1648786140,0.0,0.0,0.0,0.0,0.0,4332238165.33,0.0,0.0,308.95,1.17,0.0,132.28,0.0,0.0,0.0,4333869738.67,6713.0,12704.0,1.17,1.11,762.0,3.43,0.0,0.01,0.0,20.97,0.0,1699.55,0.0,1003.83,0.0,6553600.0,10.0,4168456874.67,0.0,-1.0,20.9,0.0,1631539.0,0.194,1.08,32117.0,90.88,1523797162.67,17.4,5713389226.67,3.3,2.66,0.0,0.0,0.0,107.29,-1.0,9.39,0.02
1648769760,0.0,0.0,0.0,0.0,0.0,4422237525.33,0.0,0.0,218.85,2.17,0.0,46.5,0.0,0.0,0.0,4423866026.67,6812.0,12704.0,1.17,5.59,744.0,6.67,0.0,0.01,0.0,21.24,0.0,307.55,0.0,418.97,0.0,6553600.0,10.0,4148013056.0,0.0,5681.0,21.21,0.0,1628564.67,0.194,6.21,32117.0,39.65,1544241152.0,17.69,5713389226.67,0.21,2.79,0.0,0.0,0.0,54.59,25306.0,9.67,0.02
1648753380,49.9,0.0,11.24,333.5,0.0,7579315638.86,0.0,0.0,316.82,22.5,0.0,51.12,0.0,124472.0,0.0,7581712384.0,9632.0,12768.0,1.01,12.24,722.0,12.11,0.75,0.01,0.0,29.17,0.0,2388.97,7.32,569.67,0.0,6553600.0,15.0,7061478253.71,0.0,-1.0,29.99,0.0,2397293.14,0.195,11.44,32117.0,57.69,2272542427.43,26.46,9352136996.57,18.96,4.51,11.24,0.0,0.0,69.23,-1.0,35.57,0.02
1648827120,49.85,0.0,12.28,299.0,0.0,7205065289.14,0.0,0.0,209.92,3.37,0.0,27.3,0.0,124528.0,6.0,7207470226.29,6929.0,12864.0,1.01,3.83,847.0,3.94,0.81,0.01,0.0,29.54,0.28,343.93,7.2,498.5,0.75,6553600.0,12.0,7155493741.71,0.0,-1.0,21.57,0.0,2405181.14,0.196,4.15,32117.0,69.17,2178527817.14,18.1,9352136996.57,15.38,3.45,12.06,0.0,0.0,59.66,-1.0,22.77,0.48
1648810740,49.95,0.0,8.6,294.5,0.0,4296841898.67,0.0,0.0,271.9,2.81,0.0,157.42,0.0,124528.0,13.0,4298474496.0,7584.0,12800.0,1.17,2.91,819.0,4.31,0.81,0.01,0.0,21.08,0.0,455.56,4.93,1105.71,1.19,6553600.0,10.0,4177827498.67,0.0,-1.0,23.61,0.0,1632307.33,0.195,2.76,32117.0,101.14,1514426709.33,20.1,5713389226.67,10.38,4.39,8.29,0.0,0.0,118.62,-1.0,19.07,0.0
1648794360,1.4,0.0,0.0,0.0,0.0,4321434282.67,0.0,0.0,257.45,2.81,0.0,126.08,0.0,0.0,74.0,4323066538.67,6981.0,12832.0,1.17,1.58,774.0,3.45,0.09,0.01,0.0,20.96,0.0,417.48,0.07,925.43,0.68,6553600.0,10.0,4171069440.0,0.0,5854.0,21.74,0.0,1631877.5,0.196,1.37,32117.0,84.09,1521184768.0,18.23,5713389226.67,0.02,2.68,0.68,0.0,0.0,100.55,25137.0,6.15,0.02
1648777980,0.0,0.0,0.0,0.0,0.0,4350939136.0,0.0,0.0,236.0,0.48,0.0,77.03,0.0,0.0,0.0,4352568661.33,6799.0,12800.0,1.17,0.61,761.0,3.2,0.0,0.01,0.0,20.99,0.0,352.8,0.0,613.17,0.0,6553600.0,10.0,4164019541.33,0.0,-1.0,21.17,0.0,1629709.17,0.195,0.63,32117.0,56.14,1528234325.33,17.62,5713389226.67,1.08,2.35,0.0,0.0,0.0,71.51,-1.0,6.62,0.0
1648761600,49.35,0.0,10.1,396.0,0.0,4428611242.67,0.0,0.0,211.07,5.53,0.0,47.51,0.0,123904.0,17.0,4430239744.0,7086.0,12704.0,1.17,12.18,736.0,6.7,0.6,0.01,0.0,21.21,0.0,296.08,7.92,409.57,3.72,6553600.0,14.0,4146240512.0,0.0,-1.0,22.06,0.0,1628378.0,0.194,13.42,32117.0,38.23,1546013525.33,18.5,5713389226.67,19.98,4.07,9.84,0.0,0.0,52.6,-1.0,30.75,0.03
1648745220,49.6,0.0,11.06,371.5,0.0,7586896749.71,0.0,0.0,225.1,8.38,0.0,53.15,0.0,123648.0,57.5,7589293494.86,7022.0,12800.0,1.01,6.83,741.0,7.18,0.58,0.01,0.0,28.35,0.0,389.24,8.09,630.1,0.7,6553600.0,10.0,7054774272.0,0.0,-1.0,21.86,0.0,2396932.0,0.195,6.51,32117.0,82.39,2279246994.29,18.29,9352136996.57,18.75,5.73,9.68,0.0,0.0,72.51,-1.0,31.66,0.02
1648818960,49.7,0.0,12.57,300.5,0.0,7171039817.14,0.0,0.0,242.05,4.15,0.0,102.8,0.0,124024.0,0.0,7173444169.14,6858.0,12992.0,1.01,4.64,835.0,4.84,0.82,0.01,0.0,29.59,0.0,430.18,7.4,958.93,0.0,6553600.0,10.0,7164113481.14,0.0,5736.0,21.35,0.0,2404493.71,0.198,5.11,32117.0,107.04,2169907492.57,17.86,9352136996.57,15.46,4.18,12.57,0.0,0.0,99.61,25257.0,24.48,0.02
1648802580,0.0,0.0,0.0,0.0,0.0,4312328192.0,0.0,0.0,268.15,1.14,0.0,135.03,0.0,0.0,0.0,4313960448.0,7207.0,12768.0,1.17,1.11,804.0,13.55,0.0,0.01,0.0,20.97,0.0,436.54,0.0,964.0,0.0,6553600.0,10.0,4173357738.67,0.0,-1.0,22.44,0.0,1632074.0,0.195,1.2,32117.0,88.73,1518896469.33,18.94,5713389226.67,0.57,3.07,0.0,0.0,0.0,105.5,-1.0,17.2,0.0
1648786200,0.0,0.0,0.0,0.0,0.0,4331857237.33,0.0,0.0,256.41,1.02,0.0,131.51,0.0,0.0,0.0,4333488810.67,6708.0,12832.0,1.17,1.06,762.0,4.02,0.0,0.01,0.0,20.97,0.0,409.43,0.0,946.33,0.0,6553600.0,11.0,4168563712.0,0.0,-1.0,20.89,0.0,1631550.17,0.196,1.07,32117.0,87.37,1523690666.67,17.38,5713389226.67,0.13,2.99,0.0,0.0,0.0,103.81,-1.0,7.13,0.0
1648769820,0.0,0.0,0.0,0.0,0.0,4422492160.0,0.0,0.0,225.56,1.07,0.0,49.97,0.0,0.0,0.0,4424120661.33,6813.0,12736.0,1.17,4.66,744.0,6.22,0.0,0.01,0.0,21.3,0.0,316.69,0.0,425.75,0.0,6553600.0,10.0,4148304213.33,0.0,-1.0,21.21,0.0,1628566.83,0.194,5.85,32117.0,39.48,1543949653.33,17.69,5713389226.67,1.32,2.62,0.0,0.0,0.0,54.33,-1.0,10.17,0.0
1648753440,49.6,0.0,11.03,377.5,0.0,7577958692.57,0.0,0.0,430.03,12.7,0.0,47.22,0.0,124210.0,8.5,7580355437.71,8323.0,12832.0,1.01,11.34,722.0,11.89,0.64,0.01,0.0,29.22,0.0,8303.29,8.17,470.64,2.12,6553600.0,15.0,7062142976.0,0.0,-1.0,25.91,0.0,2397298.86,0.196,11.18,32117.0,49.02,2271878436.57,22.21,9352136996.57,18.5,4.53,10.84,0.0,0.0,62.21,-1.0,34.92,18.86
1648827180,49.85,0.0,12.61,294.0,0.0,7204773888.0,0.0,0.0,211.46,4.34,0.0,29.53,0.0,123152.0,0.0,7207178825.14,6928.0,12896.0,1.01,3.99,847.0,3.72,0.85,0.01,0.0,29.55,0.2,346.85,7.27,486.63,0.0,6553600.0,12.0,7155571565.71,0.0,-1.0,21.57,0.0,2405179.14,0.197,4.18,32117.0,68.98,2178449846.86,18.1,9352136996.57,17.36,3.47,12.61,0.0,0.0,59.09,-1.0,24.55,0.47
1648810800,50.0,0.0,8.62,293.5,0.0,7337736484.57,0.0,0.0,269.05,3.27,0.0,161.95,0.0,124664.0,0.0,7340140251.43,7653.0,12832.0,1.01,3.02,819.0,4.64,0.85,0.01,0.0,29.43,0.0,449.95,4.9,1137.75,0.0,6553600.0,10.0,7122256457.14,0.0,-1.0,23.83,0.0,2404357.71,0.196,2.81,32117.0,101.22,2211764516.57,20.31,9352136996.57,12.67,4.24,8.62,0.0,0.0,118.43,-1.0,21.53,0.0
1648794420,0.1,0.0,0.0,0.0,0.0,4308291925.33,0.0,0.0,252.57,1.67,0.0,126.78,0.0,0.0,0.5,4309924181.33,6985.0,12704.0,1.17,1.49,774.0,3.74,1.0,0.01,0.0,20.97,0.0,384.13,0.0,910.78,0.5,6553600.0,10.0,4174363648.0,0.0,-1.0,21.75,0.0,1631887.0,0.194,1.35,32117.0,82.32,1517890389.33,18.24,5713389226.67,1.73,2.98,0.5,0.0,0.0,98.26,-1.0,8.46,0.0
1648778040,0.65,0.0,0.0,0.0,0.0,4350178645.33,0.0,0.0,233.42,0.48,0.0,82.12,0.0,0.0,28.5,4351808170.67,6798.0,12800.0,1.17,0.6,761.0,3.7,0.12,0.01,0.0,20.99,0.0,346.88,0.01,640.1,0.59,6553600.0,10.0,4164219221.33,0.0,-1.0,21.17,0.0,1629708.5,0.195,0.63,32117.0,57.55,1528034645.33,17.62,5713389226.67,2.96,2.77,0.59,0.0,0.0,72.96,-1.0,9.44,0.0
1648761660,49.9,0.0,11.67,372.5,0.0,4428918784.0,0.0,0.0,222.92,10.77,0.0,49.3,0.0,125298.0,1.5,4430546944.0,7086.0,12864.0,1.17,12.31,736.0,6.32,0.67,0.01,0.0,21.27,0.0,314.83,8.5,433.85,3.34,6553600.0,15.0,4146563413.33,0.0,5942.0,22.06,0.0,1628377.5,0.196,13.38,32117.0,41.19,1545690453.33,18.5,5713389226.67,19.25,3.72,11.64,0.0,0.0,56.13,25032.0,29.29,0.02
1648745280,49.25,0.0,11.53,362.0,0.0,7587659776.0,0.0,0.0,230.33,6.24,0.0,48.68,0.0,124732.0,13.5,7590056521.14,7038.0,12960.0,1.01,6.51,741.0,7.63,0.65,0.01,0.0,28.35,0.0,375.87,8.18,617.78,0.7,6553600.0,10.0,7054589952.0,0.0,-1.0,21.91,0.0,2396929.71,0.198,6.42,32117.0,79.28,2279431314.29,18.34,9352136996.57,20.03,5.55,11.15,0.0,0.0,69.87,-1.0,33.2,0.02
1648819020,49.8,0.0,12.39,300.5,0.0,7171060882.29,0.0,0.0,254.02,4.0,0.0,102.82,0.0,124276.0,11.5,7173464649.14,6862.0,12896.0,1.01,4.52,835.0,4.82,0.8,0.01,0.0,29.59,0.0,453.47,7.32,957.82,1.5,6553600.0,16.0,7164117577.14,0.0,-1.0,21.37,0.0,2404502.29,0.197,5.04,32117.0,107.93,2169903396.57,17.87,9352136996.57,17.4,4.29,11.98,0.0,0.0,100.35,-1.0,26.52,0.0
1648802640,0.0,0.0,0.0,0.0,0.0,4312162986.67,0.0,0.0,271.72,1.12,0.0,137.08,0.0,0.0,0.0,4313795242.67,6979.0,12768.0,1.17,1.08,807.0,6.74,0.0,0.01,0.0,20.97,0.0,433.35,0.0,985.83,0.0,6553600.0,10.0,4173402794.67,0.0,-1.0,21.73,0.0,1632085.0,0.195,1.19,32117.0,89.29,1518851242.67,18.21,5713389226.67,0.7,3.92,0.0,0.0,0.0,105.95,-1.0,11.35,0.0
1648786260,0.0,0.0,0.0,0.0,0.0,4331159893.33,0.0,0.0,275.03,1.03,0.0,131.72,0.0,0.0,0.0,4332791466.67,6708.0,12768.0,1.17,1.05,762.0,4.79,0.0,0.01,0.0,20.97,0.0,435.4,0.0,960.23,0.0,6553600.0,10.0,4168741546.67,0.0,5583.0,20.89,0.0,1631548.33,0.195,1.06,32117.0,88.04,1523512320.0,17.39,5713389226.67,1.46,4.39,0.0,0.0,0.0,104.25,25410.0,10.63,0.0
1648769880,4.15,0.0,0.0,0.0,0.0,4422498645.33,0.0,0.0,220.27,0.51,0.0,54.95,0.0,0.0,57.5,4424127146.67,6818.0,12672.0,1.17,3.84,744.0,5.76,0.36,0.01,0.0,21.36,0.0,314.28,0.23,470.68,2.26,6553600.0,10.0,4148665685.33,0.0,-1.0,21.23,0.0,1628557.33,0.193,5.49,32117.0,43.11,1543588010.67,17.7,5713389226.67,0.06,2.39,2.26,0.0,0.0,57.93,-1.0,8.21,0.0
1648753500,49.2,0.0,10.46,382.5,0.0,7578834651.43,0.0,0.0,411.18,8.31,0.0,44.77,0.0,124250.0,0.0,7581231396.57,7098.0,12832.0,1.01,10.32,722.0,11.61,0.64,0.01,0.0,29.27,0.0,8264.25,7.82,443.9,0.0,6553600.0,13.0,7062222555.43,0.0,-1.0,22.1,0.0,2397292.0,0.196,10.84,32117.0,45.68,2271798418.29,18.38,9352136996.57,17.36,4.62,10.46,0.0,0.0,58.02,-1.0,33.59,0.07
1648827240,59.88,0.0,12.52,294.0,0.0,7204528128.0,0.0,0.0,213.55,4.53,0.0,36.97,0.0,122880.0,0.0,7206933065.14,6931.0,12800.0,1.01,4.11,847.0,3.7,0.85,0.01,0.0,29.55,0.23,351.2,5.77,529.67,0.0,6553600.0,11.0,7155630080.0,0.0,-1.0,21.58,0.0,2405192.0,0.195,4.21,32117.0,63.13,2178391040.0,18.11,9352136996.57,15.2,3.37,12.52,0.0,0.0,51.9,-1.0,22.26,0.97
1648810860,49.8,0.0,8.6,293.5,0.0,7336971117.71,0.0,0.0,384.82,3.5,0.0,159.97,0.0,123268.0,0.0,7339374884.57,7212.0,12832.0,1.01,3.13,825.0,8.79,0.85,0.01,0.0,29.43,0.0,4382.1,4.91,1621.56,0.0,6553600.0,10.0,7122452480.0,0.0,6600.0,22.46,0.0,2404364.0,0.196,2.86,32117.0,141.4,2211568786.29,18.92,9352136996.57,10.4,4.38,8.6,0.0,0.0,152.6,24387.0,23.58,0.0
1648794480,0.0,0.0,0.0,0.0,0.0,4321174186.67,0.0,0.0,262.98,0.97,0.0,127.9,0.0,0.0,0.0,4322806101.33,6837.0,12736.0,1.17,1.33,776.0,4.19,0.0,0.01,0.0,20.96,0.0,437.85,0.0,934.18,0.0,6553600.0,11.0,4171142144.0,0.0,-1.0,21.29,0.0,1631887.0,0.194,1.31,32117.0,85.92,1521111722.67,17.77,5713389226.67,2.26,3.4,0.0,0.0,0.0,102.96,-1.0,9.85,0.02
1648778100,0.0,0.0,0.0,0.0,0.0,4349248853.33,0.0,0.0,240.18,0.47,0.0,81.77,0.0,0.0,0.0,4350878378.67,6794.0,12800.0,1.17,0.58,761.0,3.49,0.0,0.01,0.0,21.0,0.0,360.7,0.0,646.74,0.0,6553600.0,10.0,4164453034.67,0.0,-1.0,21.15,0.0,1629742.17,0.195,0.62,32117.0,60.65,1527801002.67,17.6,5713389226.67,0.46,2.6,0.0,0.0,0.0,76.07,-1.0,6.55,0.0
1648761720,49.8,0.0,11.35,357.0,0.0,4428799317.33,0.0,0.0,219.0,6.91,0.0,49.32,0.0,124392.0,0.0,4430427477.33,7074.0,12768.0,1.17,10.94,736.0,6.52,0.69,0.01,0.0,21.34,0.0,308.13,7.93,430.2,0.0,6553600.0,15.0,4146991786.67,0.0,-1.0,22.03,0.0,1628378.67,0.195,12.84,32117.0,40.32,1545262250.67,18.47,5713389226.67,19.6,3.93,11.35,0.0,0.0,55.2,-1.0,30.06,0.0
1648745340,50.05,0.0,12.13,375.0,0.0,7587367789.71,0.0,0.0,231.38,5.04,0.0,51.63,0.0,124482.0,0.0,7589764534.86,7036.0,12896.0,1.01,6.12,741.0,7.76,0.67,0.01,0.0,28.35,0.0,394.18,8.9,645.72,0.0,6553600.0,10.0,7054661339.43,0.0,-1.0,21.91,0.0,2396946.29,0.197,6.29,32117.0,82.27,2279359780.57,18.33,9352136996.57,18.14,5.95,12.13,0.0,0.0,73.05,-1.0,31.85,0.0
